family_id,region,survey_type,indicator_key,value,indicator
FAM-00325,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00326,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00327,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00328,Long Island,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00329,North Country,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00330,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00331,North Country,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00332,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00333,Long Island,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00334,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00335,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00336,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00337,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00338,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00339,Southern Tier,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00340,Long Island,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00341,New York City,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00342,Capital Region,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00343,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00344,Western New York,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00345,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00346,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00347,Capital Region,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00348,Central New York,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00349,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00350,Western New York,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00351,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00352,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00353,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00354,Hudson Valley,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00355,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00356,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00357,Capital Region,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00358,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00359,North Country,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00360,Western New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00361,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00362,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00363,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00364,Central New York,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00365,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00366,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00367,Long Island,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00368,North Country,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00369,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00370,Southern Tier,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00371,Mohawk Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00372,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00373,Central New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00374,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00375,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00376,New York City,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00377,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00378,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00379,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00380,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00381,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00382,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00383,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00384,Central New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00385,Western New York,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00386,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00387,Southern Tier,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00388,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00389,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00390,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00391,New York City,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00392,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00393,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00394,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00395,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00396,Capital Region,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00397,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00398,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00399,Long Island,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00400,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00401,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00402,Long Island,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00403,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00404,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00405,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00406,Long Island,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00407,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00408,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00409,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00410,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00411,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00412,North Country,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00413,Long Island,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00414,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00415,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00416,Western New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00417,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00418,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00419,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00420,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00421,Central New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00422,Central New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00423,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00424,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00425,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00426,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00427,Western New York,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00428,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00429,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00430,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00431,New York City,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00432,Hudson Valley,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-00433,North Country,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00434,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00435,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-00436,Capital Region,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
